CurrentRank,LastRank,Institution,Country,Size,Focus,Research,Age,Status,Academicscorerscore,Academicrankrank,Employerscore,Employerrank,FacultyStudentscore,FacultyStudentrank,CitationsPerFacultyscore,CitationsPerFacultyrank,InternationalFacultyscore,InternationalFacultyrank,InternationalStudentscore,InternationalStudentrank,OverallScore,Latitude,Longitude,anno,pca_1,pca_2,color
600,600,TOKYO UNIVERSITY OF AGRICULTURE AND TECHNOLOGY ,Japan,M,FO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.699669,139.517411,2018,-2.0014227654855987,0.1177960893034228,blue
600,550,UMM AL0QURA UNIVERSITY (UQU),Saudi Arabia,XL,FC,MD,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.440106,39.808547,2018,-1.9350621053349693,0.1127804624445814,blue
600,650,UNIVERSIDAD DE ALCALÁ,Spain,L,FC,HI,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.483029,-3.3631925000000003,2018,-2.181916037431399,1.2505604878506342,blue
600,600,UNIVERSIDAD NACIONAL DE LA PLATA,Argentina,XL,FC,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0372175,102.6360055,2018,-1.8872901536904283,-1.0099526823849472,blue
600,600,UNIVERSIDADE FEDERAL DE MINAS GERAIS,Brazil,XL,FC,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.867389,-43.96317,2018,-1.8872901536904283,-1.0099526823849472,blue
600,600,UNIVERSITÀ DEGLI STUDI DI PAVIA (UNIPV),Italy,L,FC,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.194677,9.147289,2018,-1.8872901536904283,-1.0099526823849472,blue
600,600,UNIVERSITÀ DEGLI STUDI DI TORINO (UNITO),Italy,XL,FC,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.646191,7.658146,2018,-1.8872901536904283,-1.0099526823849472,blue
600,550,UNIVERSITÄT BAYREUTH,Germany,L,CO,HI,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.926699,11.580768,2018,-2.04919471713014,1.2405292341329517,blue
600,600,UNIVERSITAT DE VALENCIA,Spain,XL,FC,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.4757205,-0.36876,2018,-1.8872901536904283,-1.0099526823849472,blue
600,550,"UNIVERSITÉ LILLE 1, SCIENCES ET TECHNOLOGIE",France,L,FO,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.57250001613183,43.1813899520785,2018,-1.8209294935397984,-1.0149683092437884,blue
600,650,UNIVERSITÉ PANTHÉON0ASSAS (PARIS 2),France,L,SP,LO,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8486352265625,2.343599953125,2018,-1.953650813841058,-1.0049370555261057,blue
600,600,UNIVERSITY OF CANBERRA ,Australia,M,CO,VH,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.238678,149.08634949999998,2018,-2.1155553772807694,1.245544860991793,blue
600,600,UNIVERSITY OF JORDAN,Jordan,XL,FC,MD,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0180815,35.87133125,2018,-2.0014227654855987,0.1177960893034228,blue
600,550,UNIVERSITY OF KENTUCKY,United States,L,FC,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.04,-84.5,2018,-1.8209294935397984,-1.0149683092437884,blue
600,550,UNIVERSITY OF MANITOBA,Canada,L,FC,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.8091545,-97.1341575,2018,-1.8209294935397984,-1.0149683092437884,blue
600,550,UNIVERSITY OF MONS ,Belgium,M,CO,VH,,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4639,3.954951,2018,-1.898882424432225,-0.2447123702908346,blue
600,600,UNIVERSITY OF OREGON,United States,L,CO,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.044819,-123.07493,2018,-1.8872901536904283,-1.0099526823849472,blue
600,600,UNIVERSITY OF SCIENCE AND TECHNOLOGY BEIJING,China,L,CO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9893735,116.3552755,2018,-2.0014227654855987,0.1177960893034228,blue
600,550,UNIVERSITY OF TAMPERE,Finland,M,CO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.493647,23.778676,2018,-1.9350621053349693,0.1127804624445814,blue
600,600,UNIVERSITY OF ULSAN ,South Korea,L,FC,VH,3.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.542671,129.2571275,2018,-2.1155553772807694,1.245544860991793,blue
600,600,UNIVERSITY OF VERMONT,United States,L,FC,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.477893,-73.1972305,2018,-1.8872901536904283,-1.0099526823849472,blue
600,1000,UNIVERSITY OF WESTMINSTER,United Kingdom,L,CO,HI,,,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.519489453125,-0.1417323671874999,2018,-2.496128365787892,-0.1995717285612622,blue
600,701,VILNIUS GEDIMINAS TECHNICAL UNIVERSITY,Lithuania,M,SP,HI,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.784122,12.519059,2018,-2.135471298989871,0.1279276555582824,blue
600,600,WESTERN SYDNEY UNIVERSITY,Australia,XL,FC,HI,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.889192,151.189728,2018,-2.1155553772807694,1.245544860991793,blue
650,600,AMERICAN UNIVERSITY IN DUBAI,United Arab Emirates,S,FO,MD,2.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.123,55.411164,2018,-2.2854241719421515,2.3720850299574456,blue
650,700,BRNO UNIVERSITY OF TECHNOLOGY,Czech Republic,L,FO,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.2009241963,16.6021660913,2018,-2.075747656857899,-1.0011300313899814,blue
650,650,CENTRAL QUEENSLAND UNIVERSITY ,Australia,M,CO,HI,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.3175,150.5177,2018,-2.12351960850244,0.121603113439547,blue
650,650,CHONNAM NATIONAL UNIVERSITY,South Korea,L,FC,HI,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.166668,126.916664,2018,-2.12351960850244,0.121603113439547,blue
650,600,FAR EASTERN FEDERAL UNIVERSITY,Russia,L,CO,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.262772,-97.726778,2018,-1.94302633655664,-1.011161285107664,blue
650,1000,INDIANA UNIVERSITY0PURDUE UNIVERSITY INDIANAPOLIS,United States,L,,,,,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.77554225,-86.17462225,2018,-2.551864548654103,-0.2007803312839793,blue
650,600,INHA UNIVERSITY,South Korea,L,FC,HI,4.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.449999,126.656956,2018,-2.0571589483518102,0.1165874865807057,blue
650,700,ISTANBUL TECHNICAL UNIVERSITY,Turkey,XL,FO,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.119097,33.942284,2018,-2.075747656857899,-1.0011300313899814,blue
650,1000,ITMO UNIVERSITY,Russia,M,FO,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.150871,78.186854,2018,-2.473911617761677,-0.9710362702369332,blue
650,1000,JADAVPUR UNIVERSITY,India,M,CO,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.495929,88.370892,2018,-2.473911617761677,-0.9710362702369332,blue
650,700,JORDAN UNIVERSITY OF SCIENCE AND TECHNOLOGY,Jordan,L,CO,HI,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.487963500000006,35.9867325,2018,-2.3040128804482403,1.2543675119867586,blue
650,600,KEELE UNIVERSITY ,United Kingdom,M,FC,HI,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.002291,-2.2723885,2018,-2.0571589483518102,0.1165874865807057,blue
650,600,LANZHOU UNIVERSITY,China,L,CO,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.045899,103.867971,2018,-1.94302633655664,-1.011161285107664,blue
650,700,LEBANESE AMERICAN UNIVERSITY,Lebanon,M,FC,MD,4.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.753204,-73.971725,2018,-2.1898802686530696,0.1266187402983884,blue
650,701,NATIONAL CHENGCHI UNIVERSITY,Taiwan,M,CO,HI,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.987311,121.575021,2018,-2.191207481856082,0.1267190528355653,blue
650,550,NATIONAL CHUNG HSING UNIVERSITY,Taiwan,L,CO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9454515,121.37207,2018,-1.9907982882011808,0.1115718597218643,blue
650,600,NATIONAL TAIPEI UNIVERSITY OF TECHNOLOGY,Taiwan,M,FO,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0283905,121.53762175,2018,-1.94302633655664,-1.011161285107664,blue
650,650,NEW SCHOOL UNIVERSITY,United States,M,FO,HI,4.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.735506,-73.993784,2018,-2.12351960850244,0.121603113439547,blue
650,650,TALLINN UNIVERSITY OF TECHNOLOGY,Estonia,M,FO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.362228,75.588597,2018,-2.12351960850244,0.121603113439547,blue
650,600,TECHNISCHE UNIVERSITÄT DORTMUND,Germany,L,CO,VH,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.492594,7.415056,2018,-2.171291560146981,1.2443362582690758,blue
650,650,THAMMASAT UNIVERSITY,Thailand,XL,FC,MD,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.076421,100.5987,2018,-2.12351960850244,0.121603113439547,blue
650,700,UNIVERSIDAD ANAHUAC,Mexico,L,CO,LO,4.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4018465,-99.2630605,2018,-2.1898802686530696,0.1266187402983884,blue
650,650,UNIVERSIDAD DE ANTIOQUIA,Colombia,XL,FC,MD,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2670390000000005,-75.56926250000001,2018,-2.0093869967072693,-1.0061456582488228,blue
650,701,UNIVERSIDAD DE LA HABANA,Cuba,M,CO,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.136843,-82.381507,2018,-2.0770748700609114,-1.0010297188528046,blue
650,700,UNIVERSIDAD DE SALAMANCA,Spain,L,FC,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.9615855,-5.667535,2018,-2.075747656857899,-1.0011300313899814,blue
650,550,UNIVERSIDAD DE SAN ANDRÉS,Argentina,S,SP,LO,3.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.446443,-58.529837,2018,-2.104930899996351,1.2393206314102343,blue
650,650,UNIVERSIDAD DE SEVILLA,Spain,XL,FC,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.382320875000005,-5.989441,2018,-2.0093869967072693,-1.0061456582488228,blue
650,700,UNIVERSIDAD IBEROAMERICANA (UIA),Mexico,L,FC,LO,4.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3709645,-99.263613,2018,-2.1898802686530696,0.1266187402983884,blue
650,600,UNIVERSIDADE DE SANTIAGO DE COMPOSTELA,Spain,L,CO,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.880758,-8.545573,2018,-1.94302633655664,-1.011161285107664,blue
650,650,UNIVERSITÄT DUISBURG0ESSEN,Germany,XL,FC,HI,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.463902,7.007517,2018,-2.2376522202976106,1.2493518851279173,blue
650,650,UNIVERSITÉ DE SHERBROOKE,Canada,L,FC,HI,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.378801,-71.9276185,2018,-2.12351960850244,0.121603113439547,blue
650,650,UNIVERSITÉ NICE SOPHIA0ANTIPOLIS,France,L,FC,HI,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.717075,7.266565,2018,-2.12351960850244,0.121603113439547,blue
650,650,UNIVERSITI TEKNOLOGI PETRONAS (PETRONAS),Malaysia,M,SP,VH,2.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.387163,100.97259325,2018,-2.351784832092781,2.3771006568162867,blue
650,600,UNIVERSITY OF BRADFORD,United Kingdom,M,CO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.791448,-1.765401,2018,-2.0571589483518102,0.1165874865807057,blue
650,700,UNIVERSITY OF HAIFA,Israel,L,FO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.762352,35.0182025,2018,-2.1898802686530696,0.1266187402983884,blue
650,650,UNIVERSITY OF HOUSTON,United States,XL,CO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7195475,-95.3407425,2018,-2.12351960850244,0.121603113439547,blue
650,600,UNIVERSITY OF HULL,United Kingdom,L,FC,HI,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.7712645,-0.3672605,2018,-2.0571589483518102,0.1165874865807057,blue
650,1000,UNIVERSITY OF HYDERABAD,India,S,FC,VH,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.458077000000003,78.335196,2018,-2.7021768413520184,1.2844612731398068,blue
650,650,UNIVERSITY OF JOHANNESBURG ,South Africa,L,CO,HI,2.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.1861375,28.00642925,2018,-2.351784832092781,2.3771006568162867,blue
650,701,UNIVERSITY OF KUFA,Iraq,L,FC,LO,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.564781,95.336389,2018,-2.305340093651253,1.2544678245239351,blue
650,600,"UNIVERSITY OF MASSACHUSETTS, BOSTON ",United States,L,CO,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3135895,-71.03915599999999,2018,-1.94302633655664,-1.011161285107664,blue
650,600,"UNIVERSITY OF MISSOURI, COLUMBIA",United States,XL,FC,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.945918500000005,-92.3281905,2018,-1.94302633655664,-1.011161285107664,blue
650,650,UNIVERSITY OF PORTSMOUTH,United Kingdom,L,CO,HI,,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.7947455,-1.0946335,2018,-2.087339927599696,-0.2358897192958689,blue
650,600,UNIVERSITY OF SOUTH CAROLINA AT COLUMBIA,United States,XL,FC,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9968505,-81.026572,2018,-1.94302633655664,-1.011161285107664,blue
650,600,UNIVERSITY OF TEHRAN,Iran,XL,CO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.9295,40.276125,2018,-2.0571589483518102,0.1165874865807057,blue
650,650,UNIVERSITY OF ULSTER,United Kingdom,L,CO,HI,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.149336,-6.6763,2018,-2.2376522202976106,1.2493518851279173,blue
650,700,UNIVERSITY OF ZAGREB,Croatia,XL,FC,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.86503,15.801008,2018,-2.075747656857899,-1.0011300313899814,blue
650,650,WARSAW UNIVERSITY OF TECHNOLOGY,Poland,XL,FO,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.219544,21.010171,2018,-2.0093869967072693,-1.0061456582488228,blue
700,650,AJOU UNIVERSITY ,South Korea,M,FC,VH,3.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.282913,127.04607,2018,-2.293388403163822,1.2481432824052,blue
700,1000,ANNA UNIVERSITY,India,M,FO,VH,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.01268,80.236362,2018,-2.75791302421823,1.2832526704170897,blue
700,1000,BEIJING FOREIGN STUDIES UNIVERSITY,China,M,SP,LO,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.95249619,116.30249879,2018,-2.643780412423059,0.1555038987287196,blue
700,600,CARLETON UNIVERSITY,Canada,L,CO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.3831,-75.6976,2018,-2.1128951312180217,0.1153788838579886,blue
700,600,CHARLES DARWIN UNIVERSITY ,Australia,M,CO,HI,2.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.3705,130.8835,2018,-2.341160354808363,2.3708764272347285,blue
700,650,CLARKSON UNIVERSITY,United States,S,CO,VH,5.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.6635,-74.9991,2018,-2.065123179573481,-1.0073542609715398,blue
700,700,DUBLIN INSTITUTE OF TECHNOLOGY (DIT),Ireland,L,CO,HI,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.35591,-6.256897,2018,-2.359749063314452,1.2531589092640414,blue
700,701,E.A.BUKETOV KARAGANDA STATE UNIVERSITY ,Kazakhstan,M,FO,MD,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.960001,-75.200393,2018,-2.2469436647222936,0.1255104501128481,blue
700,650,EOTVOS LORAND UNIVERSITY,Hungary,L,FO,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.4906845,19.058448,2018,-2.065123179573481,-1.0073542609715398,blue
700,700,GIFU UNIVERSITY,Japan,M,FC,HI,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4635545,136.73783300000002,2018,-2.245616451519281,0.1254101375756713,blue
700,650,HALLYM UNIVERSITY ,South Korea,M,FC,HI,3.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.391832,126.96195,2018,-2.293388403163822,1.2481432824052,blue
700,701,INSTITUTO POLITÉCNICO NACIONAL (IPN),Mexico,XL,CO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.014691,-101.503426,2018,-2.2469436647222936,0.1255104501128481,blue
700,650,INSTITUTO TECNOLÓGICO AUTONOMO DE MÉXICO (ITAM),Mexico,M,FO,MD,4.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3448635,-99.199948,2018,-2.1792557913686514,0.12039451071683,blue
700,600,KAGOSHIMA UNIVERSITY,Japan,M,FC,HI,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.569932,130.545582,2018,-2.1128951312180217,0.1153788838579886,blue
700,700,KAZAKH0BRITISH TECHNICAL UNIVERSITY,Kazakhstan,S,FO,MD,2.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.784122,12.519059,2018,-2.4738816751096224,2.380907680952411,blue
700,701,KONKUK UNIVERSITY ,South Korea,L,FC,HI,4.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.541838,127.078139,2018,-2.2469436647222936,0.1255104501128481,blue
700,701,KUWAIT UNIVERSITY,Kuwait,XL,FC,MD,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.339734,47.916311,2018,-2.2469436647222936,0.1255104501128481,blue
700,700,LOUISIANA STATE UNIVERSITY,United States,L,CO,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.414605,-91.178322,2018,-2.1314838397241105,-1.0023386341126983,blue
700,550,MISSOURI UNIVERSITY OF SCIENCE AND TECHNOLOGY,United States,M,CO,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.95518800000001,-91.773536,2018,-1.9324018592722207,-1.0173855146892226,blue
700,700,NATIONAL AND KAPODISTRIAN UNIVERSITY OF ATHENS,Greece,XL,FC,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3255045,-82.10002349999999,2018,-2.1314838397241105,-1.0023386341126983,blue
700,701,QUAID0I0AZAM UNIVERSITY,Pakistan,L,CO,HI,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.037434,-76.134031,2018,-2.2469436647222936,0.1255104501128481,blue
700,1000,RIGA TECHNICAL UNIVERSITY,Latvia,M,CO,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.9392455,24.1562905,2018,-2.5296478006278886,-0.9722448729596505,blue
700,700,"RUTGERS 0 THE STATE UNIVERSITY OF NEW JERSEY, NEWARK",United States,M,CO,HI,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.50023125,-74.44789075,2018,-2.245616451519281,0.1254101375756713,blue
700,1000,SHANGHAI INTERNATIONAL STUDIES UNIVERSITY,China,M,SP,LO,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.27880275,121.4795805,2018,-2.643780412423059,0.1555038987287196,blue
700,700,STEVENS INSTITUTE OF TECHNOLOGY,United States,M,CO,HI,5.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7449025,-74.0246695,2018,-2.1314838397241105,-1.0023386341126983,blue
700,700,TEMPLE UNIVERSITY,United States,XL,FC,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9808005,-75.155202,2018,-2.1314838397241105,-1.0023386341126983,blue
700,480,TOKYO METROPOLITAN UNIVERSITY,Japan,M,CO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.616588,139.3775135,2018,-1.9536295468565104,0.1033413793967693,blue
700,700,UNIVERSIDAD ADOLFO IBÁÑEZ,Chile,M,FO,HI,4.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.4860925,-70.5179225,2018,-2.245616451519281,0.1254101375756713,blue
700,650,UNIVERSIDAD CATÓLICA ANDRÉS BELLO 0 UCAB,Venezuela,L,FO,LO,4.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.351016,-67.038788,2018,-2.1792557913686514,0.12039451071683,blue
700,700,UNIVERSIDAD CENTRAL DE VENEZUELA (UCV),Venezuela,XL,FC,MD,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.077578,-69.307358,2018,-2.1314838397241105,-1.0023386341126983,blue
700,650,UNIVERSIDAD DE CONCEPCIÓN,Chile,L,FC,HI,4.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.8285605,-73.03620175,2018,-2.1792557913686514,0.12039451071683,blue
700,1000,UNIVERSIDAD DEL PAIS VASCO,Spain,XL,,,,,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.307689,-2.010665,2018,-2.6076007315203147,-0.2019889340066964,blue
700,650,UNIVERSIDAD TORCUATO DI TELLA,Argentina,S,SP,LO,3.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.5510445,-58.4463455,2018,-2.293388403163822,1.2481432824052,blue
700,701,"UNIVERSIDADE CATOLICA PORTUGUESA, LISBOA",Portugal,M,FC,MD,3.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.74906,-9.165879,2018,-2.3610762765174647,1.2532592218012184,blue
700,650,UNIVERSIDADE DE BRASILIA,Brazil,XL,FC,HI,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.765206,-47.868859,2018,-2.1792557913686514,0.12039451071683,blue
700,700,UNIVERSIDADE FEDERAL DE SÃO CARLOS,Brazil,L,FC,HI,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.98573,-47.881949,2018,-2.359749063314452,1.2531589092640414,blue
